title	season	episode	rating	airdate
Seinfeld	7	The Wig Master	8.3	4/4/1996
Seinfeld	7	The Calzone	9.0	4/25/1996
Seinfeld	7	The Bottle Deposit	8.9	5/2/1996
Seinfeld	7	The Wait Out	8.5	5/9/1996
Seinfeld	7	The Invitations	8.8	5/16/1996
Seinfeld	8	The Foundation	8.4	9/19/1996
Seinfeld	8	The Soul Mate	8.2	9/26/1996
Seinfeld	8	The Bizarro Jerry	9.2	10/3/1996
Seinfeld	8	The Little Kicks	9.0	10/10/1996
Seinfeld	8	The Package	8.8	10/17/1996
Seinfeld	8	The Fatigues	8.3	10/31/1996
Seinfeld	8	The Checks	8.3	11/7/1996
Seinfeld	8	The Chicken Roaster	9.1	11/14/1996
Seinfeld	8	The Abstinence	9.1	11/21/1996
Seinfeld	8	The Andrea Doria	8.5	12/19/1996
Seinfeld	8	The Little Jerry	8.5	1/9/1997
Seinfeld	8	The Money	7.9	1/16/1997
Seinfeld	8	The Comeback	8.8	1/30/1997
Seinfeld	8	The Van Buren Boys	8.2	2/6/1997
Seinfeld	8	The Susie	8.7	2/13/1997
Seinfeld	8	The Pothole	8.8	2/20/1997
Seinfeld	8	The English Patient	8.7	3/13/1997
Seinfeld	8	The Nap	8.9	4/10/1997
Seinfeld	8	The Yada Yada	9.0	4/24/1997
Seinfeld	8	The Millennium	8.3	5/1/1997
Seinfeld	8	The Muffin Tops	8.6	5/8/1997
Seinfeld	8	The Summer of George	8.7	5/15/1997
Seinfeld	9	The Butter Shave	8.6	9/25/1997
Seinfeld	9	The Voice	8.6	10/2/1997
Seinfeld	9	The Serenity Now	9.0	10/9/1997
Seinfeld	9	The Blood	8.4	10/16/1997
Seinfeld	9	The Junk Mail	8.2	10/30/1997
Seinfeld	9	The Merv Griffin Show	9.1	11/6/1997
Seinfeld	9	The Slicer	8.6	11/13/1997
Seinfeld	9	The Betrayal	9.0	11/20/1997
Seinfeld	9	The Apology	8.4	12/11/1997
Seinfeld	9	The Strike	8.9	12/18/1997
Seinfeld	9	The Dealership	8.7	1/8/1998
Seinfeld	9	The Reverse Peephole	8.5	1/15/1998
Seinfeld	9	The Cartoon	8.1	1/29/1998
Seinfeld	9	The Strongbox	8.1	2/5/1998
Seinfeld	9	The Wizard	8.2	2/26/1998
Seinfeld	9	The Burning	8.6	3/19/1998
Seinfeld	9	The Bookstore	8.5	4/9/1998
Seinfeld	9	The Frogger	9.0	4/23/1998
Seinfeld	9	The Maid	8.2	4/30/1998
Seinfeld	9	The Puerto Rican Day	8.2	5/7/1998
Seinfeld	9	The Chronicle	8.1	5/14/1998
Seinfeld	9	The Finale	7.7	5/14/1998
Sense8	1	Limbic Resonance	7.7	6/5/2015
Sense8	1	I Am Also A We	8.1	6/5/2015
Sense8	1	Smart Money's on the Skinny Bitch	8.4	6/5/2015
Sense8	1	What's Going On?	9.0	6/5/2015
Sense8	1	Art Is Like Religion	8.4	6/5/2015
Sense8	1	Demons	8.6	6/5/2015
Sense8	1	WWN Double-D?	8.7	6/5/2015
Sense8	1	We Will All Be Judged by the Courage of Our Hearts	8.9	6/5/2015
Sense8	1	Death Doesn't Let You Say Goodbye	8.5	6/5/2015
Sense8	1	What Is Human?	9.1	6/5/2015
Sense8	1	Just Turn the Wheel and the Future Changes	9.1	6/5/2015
Sense8	1	I Can't Leave Her	9.3	6/5/2015
Sense8	2	Happy F*cking New Year.	8.8	12/23/2016
Sense8	2	Who Am I?	9.1	5/5/2017
Sense8	2	Obligate Mutualisms	9.1	5/5/2017
Sense8	2	Polyphony	8.8	5/5/2017
Sense8	2	Fear Never Fixed Anything	9.0	5/5/2017
Sense8	2	Isolated Above, Connected Below	9.0	5/5/2017
Sense8	2	I Have No Room in My Heart for Hate	8.9	5/5/2017
Sense8	2	All I Want Right Now Is One More Bullet	9.2	5/5/2017
Sense8	2	What Family Actually Means	9.1	5/5/2017
Sense8	2	If All the World's a Stage, Identity Is Nothing But a Costume	9.3	5/5/2017
Sense8	2	You Want a War?	9.5	5/5/2017
Sense8	2	Amor Vincit Omnia	9.0	6/8/2018
Six Feet Under	1	Pilot	8.8	6/3/2001
Six Feet Under	1	The Will	8.1	6/10/2001
Six Feet Under	1	The Foot	8.4	6/17/2001
Six Feet Under	1	Familia	8.3	6/24/2001
Six Feet Under	1	An Open Book	8.4	7/1/2001
Six Feet Under	1	The Room	8.5	7/8/2001
Six Feet Under	1	Brotherhood	8.1	7/15/2001
Six Feet Under	1	Crossroads	8.2	7/22/2001
Six Feet Under	1	Life's Too Short	8.4	7/29/2001
Six Feet Under	1	The New Person	8.3	8/5/2001
Six Feet Under	1	The Trip	8.3	8/12/2001
Six Feet Under	1	A Private Life	8.6	8/19/2001
Six Feet Under	1	Knock, Knock	8.5	8/19/2001
Six Feet Under	2	In the Game	8.3	3/3/2002
Six Feet Under	2	Out, Out, Brief Candle	8.2	3/10/2002
Six Feet Under	2	The Plan	8.1	1/28/2005
Six Feet Under	2	Driving Mr. Mossback	8.3	2/4/2005
Six Feet Under	2	The Invisible Woman	8.3	2/11/2005
Six Feet Under	2	In Place of Anger	8.1	2/18/2005
Six Feet Under	2	Back to the Garden	8.1	2/25/2005
Six Feet Under	2	It's the Most Wonderful Time of the Year	8.7	3/4/2005
Six Feet Under	2	Someone Else's Eyes	7.9	3/11/2005
Six Feet Under	2	The Secret	8.1	3/18/2005
Six Feet Under	2	The Liar and the Whore	8.2	5/12/2002
Six Feet Under	2	I'll Take You	8.5	5/19/2002
Six Feet Under	2	The Last Time	8.8	6/2/2002
Six Feet Under	3	Perfect Circles	8.2	3/2/2003
Six Feet Under	3	You Never Know	7.8	3/9/2003
Six Feet Under	3	The Eye Inside	7.8	4/29/2005
Six Feet Under	3	Nobody Sleeps	8.3	5/6/2005
Six Feet Under	3	The Trap	7.9	5/13/2005
Six Feet Under	3	Making Love Work	7.8	5/20/2005
Six Feet Under	3	Timing & Space	7.9	6/10/2005
Six Feet Under	3	Tears, Bones & Desire	7.9	6/17/2005
Six Feet Under	3	The Opening	7.8	6/24/2005
Six Feet Under	3	Everyone Leaves	8.2	7/1/2005
Six Feet Under	3	Death Works Overtime	8.4	5/11/2003
Six Feet Under	3	Twilight	8.2	5/18/2003
Six Feet Under	3	I'm Sorry, I'm Lost	8.7	6/1/2003
Six Feet Under	4	Falling into Place	8.5	6/13/2004
Six Feet Under	4	In Case of Rapture	7.7	6/20/2004
Six Feet Under	4	Parallel Play	7.9	6/27/2004
Six Feet Under	4	Can I Come Up Now?	7.7	7/11/2004
Six Feet Under	4	That's My Dog	8.6	7/18/2004
Six Feet Under	4	Terror Starts at Home	8.1	7/25/2004
Six Feet Under	4	The Dare	7.7	8/1/2004
Six Feet Under	4	Coming and Going	7.8	8/8/2004
Six Feet Under	4	Grinding the Corn	7.6	8/15/2004
Six Feet Under	4	The Black Forest	7.6	8/22/2004
Six Feet Under	4	Bomb Shelter	7.9	8/29/2004
Six Feet Under	4	Untitled	8.6	9/12/2004
Six Feet Under	5	A Coat of White Primer	8.1	6/6/2005
Six Feet Under	5	Dancing for Me	7.8	6/13/2005
Six Feet Under	5	Hold My Hand	8.0	6/20/2005
Six Feet Under	5	Time Flies	8.3	6/27/2005
Six Feet Under	5	Eat a Peach	7.9	7/4/2005
Six Feet Under	5	The Rainbow of Her Reasons	8.2	7/10/2005
Six Feet Under	5	The Silence	7.8	7/17/2005
Six Feet Under	5	Singing for Our Lives	8.3	7/24/2005
Six Feet Under	5	Ecotone	9.0	7/31/2005
Six Feet Under	5	All Alone	9.2	8/7/2005
Six Feet Under	5	Static	8.6	8/14/2005
Six Feet Under	5	Everyone's Waiting	9.8	8/21/2005
Sons of Anarchy	1	Pilot	8.2	10/9/2009
Sons of Anarchy	1	Seeds	8.0	9/10/2008
Sons of Anarchy	1	Fun Town	8.2	9/17/2008
Sons of Anarchy	1	Patch Over	8.2	9/24/2008
Sons of Anarchy	1	Giving Back	8.4	10/1/2008
Sons of Anarchy	1	AK-51	8.2	10/8/2008
Sons of Anarchy	1	Old Bones	8.2	10/15/2008
Sons of Anarchy	1	The Pull	8.8	10/22/2008
Sons of Anarchy	1	Hell Followed	8.4	10/29/2008
Sons of Anarchy	1	Better Half	8.4	11/5/2008
Sons of Anarchy	1	Capybara	8.5	11/12/2008
Sons of Anarchy	1	The Sleep of Babies	9.2	11/19/2008
Sons of Anarchy	1	The Revelator	9.2	11/26/2008
Sons of Anarchy	2	Albification	8.8	9/8/2009
Sons of Anarchy	2	Small Tears	8.3	9/15/2009
Sons of Anarchy	2	Fix	8.2	9/22/2009
Sons of Anarchy	2	Eureka	8.4	9/29/2009
Sons of Anarchy	2	Smite	8.7	10/6/2009
Sons of Anarchy	2	Falx Cerebri	8.8	10/13/2009
Sons of Anarchy	2	Gilead	9.0	10/20/2009
Sons of Anarchy	2	Potlatch	8.7	10/27/2009
Sons of Anarchy	2	Fa Guan	8.3	11/3/2009
Sons of Anarchy	2	Balm	9.2	11/10/2009
Sons of Anarchy	2	Service	8.8	11/17/2009
Sons of Anarchy	2	The Culling	9.2	11/24/2009
Sons of Anarchy	2	Na Triobloidi	9.4	12/1/2009
Sons of Anarchy	3	So	9.1	9/7/2010
Sons of Anarchy	3	Oiled	8.1	9/14/2010
Sons of Anarchy	3	Caregiver	8.2	9/21/2010
Sons of Anarchy	3	Home	8.3	9/28/2010
Sons of Anarchy	3	Turning and Turning	8.3	10/5/2010
Sons of Anarchy	3	The Push	8.2	10/12/2010
Sons of Anarchy	3	Widening Gyre	8.2	10/19/2010
Sons of Anarchy	3	Lochan Mor	8.0	10/26/2010
Sons of Anarchy	3	Turas	8.2	11/2/2010
Sons of Anarchy	3	Fírinne	8.8	11/9/2010
Sons of Anarchy	3	Bainne	8.8	11/16/2010
Sons of Anarchy	3	June Wedding	8.7	11/23/2010
Sons of Anarchy	3	NS	9.7	11/30/2010
Sons of Anarchy	4	Out	9.0	9/6/2011
Sons of Anarchy	4	Booster	8.5	9/13/2011
Sons of Anarchy	4	Dorylus	8.5	9/20/2011
Sons of Anarchy	4	Una Venta	8.2	9/27/2011
Sons of Anarchy	4	Brick	8.3	10/4/2011
Sons of Anarchy	4	With an X	9.0	10/11/2011
Sons of Anarchy	4	Fruit for the Crows	8.8	10/18/2011
Sons of Anarchy	4	Family Recipe	9.1	10/25/2011
Sons of Anarchy	4	Kiss	8.7	11/1/2011
Sons of Anarchy	4	Hands	9.3	11/8/2011
Sons of Anarchy	4	Call of Duty	9.1	11/15/2011
Sons of Anarchy	4	Burnt and Purged Away	9.2	11/22/2011
Sons of Anarchy	4	To Be, Act 1	9.1	11/29/2011
Sons of Anarchy	4	To Be, Act 2	9.1	12/6/2011
Sons of Anarchy	5	Sovereign	9.0	9/11/2012
Sons of Anarchy	5	Authority Vested	8.6	9/18/2012
Sons of Anarchy	5	Laying Pipe	9.4	9/25/2012
Sons of Anarchy	5	Stolen Huffy	8.6	10/2/2012
Sons of Anarchy	5	Orca Shrugged	8.4	10/9/2012
Sons of Anarchy	5	Small World	8.5	10/16/2012
Sons of Anarchy	5	Toad's Wild Ride	8.6	10/23/2012
Sons of Anarchy	5	Ablation	8.7	10/30/2012
Sons of Anarchy	5	Andare Pescare	8.3	11/6/2012
Sons of Anarchy	5	Crucifixed	8.6	11/13/2012
Sons of Anarchy	5	To Thine Own Self	8.9	11/20/2012
Sons of Anarchy	5	Darthy	9.1	11/27/2012
Sons of Anarchy	5	J'ai Obtenu Cette	9.3	12/4/2012
Sons of Anarchy	6	Straw	8.4	9/10/2013
Sons of Anarchy	6	One One Six	8.1	9/17/2013
Sons of Anarchy	6	Poenitentia	8.2	9/24/2013
Sons of Anarchy	6	Wolfsangel	9.2	10/1/2013
Sons of Anarchy	6	The Mad King	8.9	10/8/2013
Sons of Anarchy	6	Salvage	8.7	10/15/2013
Sons of Anarchy	6	Sweet and Vaded	8.2	10/22/2013
Sons of Anarchy	6	Los Fantasmas	8.1	10/29/2013
Sons of Anarchy	6	John 8:32	8.9	11/5/2013
Sons of Anarchy	6	Huang Wu	8.4	11/12/2013
Sons of Anarchy	6	Aon Rud Persanta	9.4	11/19/2013
Sons of Anarchy	6	You Are My Sunshine	8.9	12/3/2013
Sons of Anarchy	6	A Mother's Work	9.5	12/10/2013
Sons of Anarchy	7	Black Widower	8.4	9/9/2014
Sons of Anarchy	7	Toil and Till	8.3	9/16/2014
Sons of Anarchy	7	Playing with Monsters	8.1	9/23/2014
Sons of Anarchy	7	Poor Little Lambs	8.8	9/30/2014
Sons of Anarchy	7	Some Strange Eruption	8.7	10/7/2014
Sons of Anarchy	7	Smoke 'em If You Got 'em	8.3	10/14/2014
Sons of Anarchy	7	Greensleeves	8.6	10/21/2014
Sons of Anarchy	7	The Separation of Crows	8.2	10/28/2014
Sons of Anarchy	7	What a Piece of Work Is Man	8.6	11/4/2014
Sons of Anarchy	7	Faith and Despondency	9.2	11/11/2014
Sons of Anarchy	7	Suits of Woe	9.5	11/18/2014
Sons of Anarchy	7	Red Rose	9.4	12/2/2014
Sons of Anarchy	7	Papa's Goods	9.5	12/9/2014
Sur écoute	1	The Target	8.0	1/8/2004
Sur écoute	1	The Detail	8.3	6/9/2002
Sur écoute	1	The Buys	8.2	6/16/2002
Sur écoute	1	Old Cases	8.3	6/23/2002
Sur écoute	1	The Pager	8.3	6/30/2002
Sur écoute	1	The Wire	8.4	7/7/2002
Sur écoute	1	One Arrest	8.3	7/21/2002
Sur écoute	1	Lessons	8.3	7/28/2002
Sur écoute	1	Game Day	8.3	8/4/2002
Sur écoute	1	The Cost	8.6	8/11/2002
Sur écoute	1	The Hunt	8.4	8/18/2002
Sur écoute	1	Cleaning Up	8.4	9/1/2002
Sur écoute	1	Sentencing	8.4	9/8/2002
Sur écoute	2	Ebb Tide	7.8	6/1/2003
Sur écoute	2	Collateral Damage	8.1	6/8/2003
Sur écoute	2	Hot Shots	8.1	6/15/2003
Sur écoute	2	Hard Cases	8.0	6/22/2003
Sur écoute	2	Undertow	8.2	6/29/2003
Sur écoute	2	All Prologue	8.3	7/6/2003
Sur écoute	2	Backwash	8.3	7/13/2003
Sur écoute	2	Duck and Cover	8.3	7/27/2003
Sur écoute	2	Stray Rounds	8.3	8/3/2003
Sur écoute	2	Storm Warnings	8.4	8/10/2003
Sur écoute	2	Bad Dreams	8.5	8/17/2003
Sur écoute	2	Port in a Storm	8.4	8/24/2003
Sur écoute	3	Time After Time	8.1	9/19/2004
Sur écoute	3	All Due Respect	8.3	9/26/2004
Sur écoute	3	Dead Soldiers	8.3	10/3/2004
Sur écoute	3	Hamsterdam	8.3	10/10/2004
Sur écoute	3	Straight and True	8.4	10/17/2004
Sur écoute	3	Homecoming	8.3	10/31/2004
Sur écoute	3	Back Burners	8.3	11/7/2004
Sur écoute	3	Moral Midgetry	8.4	11/14/2004
Sur écoute	3	Slapstick	8.4	11/21/2004
Sur écoute	3	Reformation	8.4	11/28/2004
Sur écoute	3	Middle Ground	8.9	12/12/2004
Sur écoute	3	Mission Accomplished	8.6	12/19/2004
Sur écoute	4	Boys of Summer	8.3	9/10/2006
Sur écoute	4	Soft Eyes	8.3	9/17/2006
Sur écoute	4	Home Rooms	8.3	9/24/2006
Sur écoute	4	Refugees	8.3	10/1/2006
Sur écoute	4	Alliances	8.3	10/8/2006
Sur écoute	4	Margin of Error	8.3	10/15/2006
Sur écoute	4	Unto Others	8.4	10/29/2006
Sur écoute	4	Corner Boys	8.3	11/5/2006
Sur écoute	4	Know Your Place	8.3	11/12/2006
Sur écoute	4	Misgivings	8.3	11/19/2006
Sur écoute	4	A New Day	8.3	11/26/2006
Sur écoute	4	That's Got His Own	8.5	12/3/2006
Sur écoute	4	Final Grades	8.8	12/10/2006
Sur écoute	5	More with Less	8.0	1/6/2008
Sur écoute	5	Unconfirmed Reports	8.1	1/13/2008
Sur écoute	5	Not for Attribution	8.3	1/20/2008
Sur écoute	5	Transitions	8.3	1/27/2008
Sur écoute	5	React Quotes	8.3	2/3/2008
Sur écoute	5	The Dickensian Aspect	8.3	2/10/2008
Sur écoute	5	Took	8.3	2/17/2008
Sur écoute	5	Clarifications	8.3	2/24/2008
Sur écoute	5	Late Editions	8.4	3/2/2008
Sur écoute	5	-30-	8.8	3/9/2008
The Office	1	Pilot	7.6	6/3/2007
The Office	1	Diversity Day	8.3	3/29/2005
The Office	1	Health Care	7.9	4/5/2005
The Office	1	The Alliance	8.1	4/12/2005
The Office	1	Basketball	8.4	4/19/2005
The Office	1	Hot Girl	7.8	4/26/2005
The Office	2	The Dundies	8.7	9/20/2005
The Office	2	Sexual Harassment	8.2	9/27/2005
The Office	2	Office Olympics	8.4	10/4/2005
The Office	2	The Fire	8.4	10/11/2005
The Office	2	Halloween	8.2	10/18/2005
The Office	2	The Fight	8.2	11/1/2005
The Office	2	The Client	8.6	11/8/2005
The Office	2	Performance Review	8.2	11/15/2005
The Office	2	E-Mail Surveillance	8.4	11/22/2005
The Office	2	Christmas Party	8.8	12/6/2005
The Office	2	Booze Cruise	8.6	1/5/2006
The Office	2	The Injury	9.0	1/12/2006
The Office	2	The Secret	8.3	1/19/2006
The Office	2	The Carpet	7.9	1/26/2006
The Office	2	Boys and Girls	8.2	2/2/2006
The Office	2	Valentine's Day	8.3	2/9/2006
The Office	2	Dwight's Speech	8.4	3/2/2006
The Office	2	Take Your Daughter to Work Day	8.3	3/16/2006
The Office	2	Michael's Birthday	8.1	3/30/2006
The Office	2	Drug Testing	8.4	4/27/2006
The Office	2	Conflict Resolution	8.7	5/4/2006
The Office	2	Casino Night	9.3	5/11/2006
The Office	3	Gay Witch Hunt	8.9	9/21/2006
The Office	3	The Convention	8.2	9/28/2006
The Office	3	The Coup	8.5	10/5/2006
The Office	3	Grief Counseling	8.0	10/12/2006
The Office	3	Initiation	8.2	10/19/2006
The Office	3	Diwali	8.0	11/2/2006
The Office	3	Branch Closing	8.5	11/9/2006
The Office	3	The Merger	8.7	11/16/2006
The Office	3	The Convict	8.2	11/30/2006
The Office	3	A Benihana Christmas	8.7	12/14/2006
The Office	3	Back from Vacation	8.5	1/4/2007
The Office	3	Traveling Salesmen	8.6	1/11/2007
The Office	3	The Return	8.8	1/18/2007
The Office	3	Ben Franklin	8.2	2/1/2007
The Office	3	Phyllis' Wedding	8.3	2/8/2007
The Office	3	Business School	8.8	2/15/2007
The Office	3	Cocktails	8.5	2/22/2007
The Office	3	The Negotiation	8.9	4/5/2007
The Office	3	Safety Training	8.8	4/12/2007
The Office	3	Product Recall	8.7	4/26/2007
The Office	3	Women's Appreciation	8.8	5/3/2007
The Office	3	Beach Games	9.1	5/10/2007
The Office	3	The Job	9.3	5/17/2007
The Office	4	Fun Run	8.8	9/27/2007
The Office	4	Dunder Mifflin Infinity	8.4	10/4/2007
The Office	4	Launch Party	8.5	10/11/2007
The Office	4	Money	8.7	10/18/2007
The Office	4	Local Ad	8.8	10/25/2007
The Office	4	Branch Wars	8.5	11/1/2007
The Office	4	Survivor Man	8.3	11/8/2007
The Office	4	The Deposition	8.7	11/15/2007
The Office	4	Dinner Party	9.3	4/10/2008
The Office	4	Chair Model	8.1	4/17/2008
The Office	4	Night Out	8.7	4/24/2008
The Office	4	Did I Stutter?	8.4	5/1/2008
The Office	4	Job Fair	7.9	5/8/2008
The Office	4	Goodbye, Toby	9.3	5/15/2008
The Office	5	Weight Loss	8.8	9/25/2008
The Office	5	Business Ethics	8.3	10/9/2008
The Office	5	Baby Shower	8.1	10/16/2008
The Office	5	Crime Aid	8.1	10/23/2008
The Office	5	Employee Transfer	8.1	10/30/2008
The Office	5	Customer Survey	8.5	11/6/2008
The Office	5	Business Trip	8.2	11/13/2008
The Office	5	Frame Toby	8.6	11/20/2008
The Office	5	The Surplus	8.7	12/4/2008
The Office	5	Moroccan Christmas	8.4	12/11/2008
The Office	5	The Duel	8.7	1/15/2009
The Office	5	Prince Family Paper	8.1	1/22/2009
The Office	5	Stress Relief	9.6	2/1/2009
The Office	5	Lecture Circuit: Part 1	8.3	2/5/2009
The Office	5	Lecture Circuit: Part 2	8.2	2/12/2009
The Office	5	Blood Drive	8.1	3/5/2009
The Office	5	Golden Ticket	8.7	3/12/2009
The Office	5	New Boss	8.3	3/19/2009
The Office	5	Two Weeks	8.4	3/26/2009
The Office	5	Dream Team	8.3	4/9/2009
The Office	5	Michael Scott Paper Company	8.7	4/9/2009
The Office	5	Heavy Competition	8.7	4/16/2009
The Office	5	Broke	9.1	4/23/2009
The Office	5	Casual Friday	8.3	4/30/2009
The Office	5	Cafe Disco	8.7	5/7/2009
The Office	5	Company Picnic	8.9	5/14/2009
The Office	6	Gossip	8.8	9/17/2009
The Office	6	The Meeting	8.2	9/24/2009
The Office	6	The Promotion	8.0	10/1/2009
The Office	6	Niagara: Part 1	9.3	10/8/2009
The Office	6	Niagara: Part 2	9.2	10/8/2009
The Office	6	Mafia	7.7	10/15/2009
The Office	6	The Lover	8.6	10/22/2009
The Office	6	Koi Pond	8.2	10/29/2009
The Office	6	Double Date	8.2	11/5/2009
The Office	6	Murder	8.6	11/12/2009
The Office	6	Shareholder Meeting	8.2	11/19/2009
The Office	6	Scott's Tots	8.3	12/3/2009
The Office	6	Secret Santa	8.5	12/10/2009
The Office	6	The Banker	6.8	1/21/2010
The Office	6	Sabre	7.8	2/4/2010
The Office	6	Manager and Salesman	8.1	2/11/2010
The Office	6	The Delivery: Part 1	8.4	3/4/2010
The Office	6	The Delivery: Part 2	8.5	3/4/2010
The Office	6	St. Patrick's Day	7.8	3/11/2010
The Office	6	New Leads	7.9	3/18/2010
The Office	6	Happy Hour	8.6	3/25/2010
The Office	6	Secretary's Day	7.9	4/22/2010
The Office	6	Body Language	8.0	4/29/2010
The Office	6	The Cover-Up	8.2	5/6/2010
The Office	6	The Chump	7.9	5/13/2010
The Office	6	Whistleblower	8.0	5/20/2010
The Office	7	Nepotism	8.4	9/23/2010
The Office	7	Counseling	8.3	9/30/2010
The Office	7	Andy's Play	8.2	10/7/2010
The Office	7	Sex Ed	7.9	10/14/2010
The Office	7	The Sting	7.8	10/21/2010
The Office	7	Costume Contest	8.2	10/28/2010
The Office	7	Christening	7.5	11/4/2010
The Office	7	Viewing Party	7.9	11/11/2010
The Office	7	WUPHF.com	7.8	11/18/2010
The Office	7	China	8.2	12/2/2010
The Office	7	Classy Christmas	8.9	12/9/2010
The Office	7	Ultimatum	8.3	1/20/2011
The Office	7	The Seminar	7.7	1/27/2011
The Office	7	The Search	8.5	2/3/2011
The Office	7	PDA	8.4	2/10/2011
The Office	7	Threat Level Midnight	9.2	2/17/2011
The Office	7	Todd Packer	7.5	2/24/2011
The Office	7	Garage Sale	9.2	3/24/2011
The Office	7	Training Day	7.8	4/14/2011
The Office	7	Michael's Last Dundies	8.9	4/21/2011
The Office	7	Goodbye, Michael	9.7	4/28/2011
The Office	7	The Inner Circle	7.7	5/5/2011
The Office	7	Dwight K. Schrute, (Acting) Manager	8.7	5/12/2011
The Office	7	Search Committee	8.8	5/19/2011
The Office	8	The List	8.2	9/22/2011
The Office	8	The Incentive	8.2	9/29/2011
The Office	8	Lotto	7.3	10/6/2011
The Office	8	Garden Party	8.1	10/13/2011
The Office	8	Spooked	7.6	10/27/2011
The Office	8	Doomsday	7.8	11/3/2011
The Office	8	Pam's Replacement	7.7	11/10/2011
The Office	8	Gettysburg	7.0	11/17/2011
The Office	8	Mrs. California	7.7	12/1/2011
The Office	8	Christmas Wishes	8.0	12/8/2011
The Office	8	Trivia	7.9	1/12/2012
The Office	8	Pool Party	7.9	1/19/2012
The Office	8	Jury Duty	7.5	2/2/2012
The Office	8	Special Project	7.8	2/9/2012
The Office	8	Tallahassee	7.9	2/16/2012
The Office	8	After Hours	8.1	2/23/2012
The Office	8	Test the Store	7.9	3/1/2012
The Office	8	Last Day in Florida	7.8	3/8/2012
The Office	8	Get the Girl	6.7	3/15/2012
The Office	8	Welcome Party	7.2	4/12/2012
The Office	8	Angry Andy	7.2	4/19/2012
The Office	8	Fundraiser	7.1	4/26/2012
The Office	8	Turf War	7.7	5/3/2012
The Office	8	Free Family Portrait Studio	7.8	5/10/2012
The Office	9	New Guys	7.7	9/20/2012
The Office	9	Roy's Wedding	7.2	9/27/2012
The Office	9	Andy's Ancestry	7.5	10/4/2012
The Office	9	Work Bus	7.9	10/18/2012
The Office	9	Here Comes Treble	7.1	10/25/2012
The Office	9	The Boat	7.8	11/8/2012
The Office	9	The Whale	7.7	11/15/2012
The Office	9	The Target	7.8	11/29/2012
The Office	9	Dwight Christmas	8.4	12/6/2012
The Office	9	Lice	7.7	1/10/2013
The Office	9	Suit Warehouse	7.9	1/17/2013
The Office	9	Customer Loyalty	8.1	1/24/2013
The Office	9	Junior Salesman	7.7	1/31/2013
The Office	9	Vandalism	7.6	1/31/2013
The Office	9	Couples Discount	7.4	2/7/2013
The Office	9	Moving On	8.2	2/14/2013
The Office	9	The Farm	7.5	3/14/2013
The Office	9	Promos	8.0	4/4/2013
The Office	9	Stairmageddon	8.0	4/11/2013
The Office	9	Paper Airplane	8.1	4/25/2013
The Office	9	Livin' the Dream	8.9	5/2/2013
The Office	9	A.A.R.M.	9.3	5/9/2013
The Office	9	Finale	9.7	5/16/2013
True Blood	1	Strange Love	8.1	12/23/2008
True Blood	1	The First Taste	8.1	9/14/2008
True Blood	1	Mine	8.0	9/21/2008
True Blood	1	Escape from Dragon House	8.2	9/28/2008
True Blood	1	Sparks Fly Out	8.4	10/5/2008
True Blood	1	Cold Ground	8.2	10/12/2008
True Blood	1	Burning House of Love	8.2	10/19/2008
True Blood	1	The Fourth Man in the Fire	8.2	10/26/2008
True Blood	1	Plaisir d'amour	8.3	11/2/2008
True Blood	1	I Don't Wanna Know	8.5	11/9/2008
True Blood	1	To Love Is to Bury	8.3	11/16/2008
True Blood	1	You'll Be the Death of Me	8.7	11/23/2008
True Blood	2	Nothing But the Blood	8.3	6/14/2009
True Blood	2	Keep This Party Going	8.4	6/21/2009
True Blood	2	Scratches	8.4	6/28/2009
True Blood	2	Shake and Fingerpop	8.4	7/12/2009
True Blood	2	Never Let Me Go	8.1	7/19/2009
True Blood	2	Hard-Hearted Hannah	8.4	7/26/2009
True Blood	2	Release Me	8.6	8/2/2009
True Blood	2	Timebomb	8.9	8/9/2009
True Blood	2	I Will Rise Up	8.8	8/16/2009
True Blood	2	New World in My View	8.6	8/23/2009
True Blood	2	Frenzy	8.2	8/30/2009
True Blood	2	Beyond Here Lies Nothin'	8.2	9/13/2009
True Blood	3	Bad Blood	8.3	6/13/2010
True Blood	3	Beautifully Broken	8.2	6/20/2010
True Blood	3	It Hurts Me Too	8.1	6/27/2010
True Blood	3	9 Crimes	8.2	7/11/2010
True Blood	3	Trouble	8.3	7/18/2010
True Blood	3	I Got a Right to Sing the Blues	8.3	7/25/2010
True Blood	3	Hitting the Ground	8.3	8/1/2010
True Blood	3	Night on the Sun	8.4	8/8/2010
True Blood	3	Everything Is Broken	8.7	8/15/2010
True Blood	3	I Smell a Rat	8.1	8/22/2010
True Blood	3	Fresh Blood	8.3	8/29/2010
True Blood	3	Evil Is Going On	8.2	9/12/2010
True Blood	4	She's Not There	8.2	6/26/2011
True Blood	4	You Smell Like Dinner	8.3	7/3/2011
True Blood	4	If You Love Me, Why Am I Dyin'?	8.2	7/10/2011
True Blood	4	I'm Alive and on Fire	8.1	7/17/2011
True Blood	4	Me and the Devil	8.2	7/24/2011
True Blood	4	I Wish I Was the Moon	8.3	7/31/2011
True Blood	4	Cold Grey Light of Dawn	8.5	8/7/2011
True Blood	4	Spellbound	8.3	8/14/2011
True Blood	4	Let's Get Out of Here	8.0	8/21/2011
True Blood	4	Burning Down the House	8.1	8/28/2011
True Blood	4	Soul of Fire	8.3	9/4/2011
True Blood	4	And When I Die	8.5	9/11/2011
